word,tf,pmi,info_ent
区别,0.000366058646553,6.25816187583,2.3509799818
阶段,0.000361111908086,6.35601616513,2.70907661054
规模,0.000359133212699,6.941499349,2.39826083356
经营,0.000359133212699,5.22356664064,3.38911574199
银行券,0.000358143865005,5.98175407441,3.13381425696
事实,0.000357154517312,5.0044173546,3.02877740562
──┬──,0.000355175821925,5.23021409007,0.634130710409
工厂,0.000351218431152,5.29456513065,2.57161739058
企业,0.000351218431152,5.67354734469,3.2361126612
性质,0.000350229083458,6.14804791152,2.55784802986
级土地,0.000338356911138,5.02696136361,1.75560937428
特殊,0.000336378215751,6.42156861168,2.38454585451
最后,0.000331431477284,5.31628413064,4.0055238932
互相,0.000326484738817,5.71514668301,3.42119027856
甚至,0.000322527348044,7.32638222684,4.02416294588
取决于,0.000317580609577,5.41728040058,3.67673603806
阶级,0.000316591261883,6.15234593456,2.04110619297
开始,0.000308676480336,6.60506336524,3.67312663389
独立,0.000306697784949,6.74202062427,2.63563021791
号),0.000305708437256,5.39561533362,2.30987495816
─┬───,0.000305708437256,5.08284735905,0.278414623968
规律,0.000298783003402,6.73700999228,2.68082244617
降低,0.000298783003402,6.19007666086,3.41273808225
研究,0.000295814960322,7.91542336251,3.57834457144
创造,0.000292846917242,7.18047905328,2.67225190605
东西,0.000292846917242,7.49933952376,1.33260537254
绝对,0.000291857569549,5.43764786196,2.83854391441
营业,0.000288889526469,5.00338355597,3.2511492474
先令,0.000284932135695,6.71249276777,2.14787716684
调节,0.000280974744921,7.3072908653,2.53972623078
首先,0.000278996049535,6.91526064627,3.58016118578
竞争,0.000278006701841,7.91542336251,3.49610231716
储备,0.000273059963374,7.29495161562,2.88684288565
格兰,0.000272070615681,5.58207897403,0.56152429527
差别,0.000271081267988,5.55430402967,1.8026281115
材料,0.000270091920294,6.02106934239,2.4325997318
转移,0.000269102572601,5.87268975233,2.15598248933
简单,0.000268113224907,6.72076994182,2.34698618175
随着,0.000267123877214,6.82675698837,3.73549549295
GW,0.000259209095667,5.89468292685,3.19366437263
表示,0.00025723040028,5.96969191253,3.90355117252
获得,0.000255251704893,6.01885814168,3.41919608438
物质,0.0002542623572,5.25685973919,2.46807570487
准备,0.000253273009507,7.17247530953,2.01459241873
超额,0.000253273009507,5.54085444856,0.846693105266
危机,0.000252283661813,6.70819744625,3.43570951423
万镑,0.000252283661813,5.5553908279,0.624940388673
所有权,0.000246347575653,5.197995661,1.34863697712
制度,0.000244368880266,5.44033788676,2.50260854223
包括,0.000243379532573,7.07498542234,3.93897680278
WG,0.000240411489493,5.81939986643,3.24769645774
金属,0.000238432794106,5.75082452884,2.48961832347
重新,0.000238432794106,5.70778047062,3.5549076852
撇开,0.000237443446412,6.98258555818,2.92104873321
无关,0.000236454098719,5.28572061066,3.102964794
增殖,0.000236454098719,6.07727995522,2.53762065653
贮藏,0.000233486055639,8.2312566267,2.77642368012
单纯,0.000231507360252,6.30408560444,2.87239451315
成本价格,0.000230518012559,5.54249385705,2.50166715438
马克,0.000227549969479,7.26652471315,0.642045968857
限制,0.000225571274092,5.89823923279,3.01255252596
斯密,0.000223592578705,7.02722334061,1.56869453859
耗费,0.000221613883318,5.48713084963,2.03997889721
仍然,0.000220624535625,5.65804504799,3.20809564856
土地所有者,0.000219635187932,5.14485088085,3.68778388981
剥削,0.000218645840238,8.22562176813,3.06893002325
怎样,0.000215677797158,5.45191455516,3.5544178053
工作日,0.000215677797158,5.54931652529,3.02877112413
保持,0.000213699101771,6.67464021295,2.46858881762
英格兰,0.000212709754078,6.83956757741,0.516370112023
谷物,0.000210731058691,6.35632496457,3.18103275431
贴现,0.000209741710998,5.52228075106,3.05339471779
英亩,0.000208752363304,6.98652032686,1.56171133147
交易,0.000208752363304,6.15557929778,3.22420568408
知道,0.000208752363304,7.69039869075,2.8062150794
超额利润,0.000208752363304,5.64401844224,2.86057614869
IIc,0.000207763015611,5.14885998299,3.1205020107
级差,0.000206773667918,5.64078977506,0.175027514613
借贷,0.000206773667918,6.16585318148,1.64223630319
领域,0.000205784320224,8.33490113791,1.64154817477
真正,0.000204794972531,6.68253372017,2.08583297647
马克思,0.000203805624837,7.83725858967,3.66234157136
级差地租,0.000200837581757,6.17843396111,2.82045456504
支配,0.000199848234064,5.61536365907,2.70866056613
伦敦,0.00019885888637,8.33231949106,2.85793643915
格兰银行,0.00019885888637,5.51925414119,0.147672552427
贷款,0.000196880190984,6.19733827132,3.37597613773
差额,0.000193912147904,5.03262960649,2.24672649297
理论,0.00019292280021,5.59594610166,3.05212648505
英格兰银行,0.00019292280021,5.51925414119,3.46510085931
厂主,0.000191933452517,5.39316397613,0.783886179011
供给,0.000191933452517,5.27388259946,3.03891177482
继续,0.00018401867097,7.48001787485,3.10222242187
仅仅,0.000183029323276,5.85774891213,3.18072448624
棉花,0.000183029323276,6.94953710713,3.80986553703
周转期间,0.000183029323276,5.7051733145,2.28984590253
界限,0.000179071932503,6.57749983563,2.15886202802
尽管,0.000178082584809,7.14273391217,3.71908110428
印度,0.000178082584809,6.49565098113,2.97578823312
意义,0.000172146498649,5.46887183793,2.47910796164
财富,0.000172146498649,7.48094668803,2.83572823512
正常,0.000171157150956,5.54611687951,2.6990708309
理解,0.000170167803262,5.86382660237,3.1522392527
租地农,0.000170167803262,6.17263684343,0.438966092018
·斯,0.000169178455569,6.13783698186,0.313880188228
相对立,0.000168189107876,5.39604674831,2.80193642285
适应,0.000164231717102,6.23746634695,0.810355988337
雇佣,0.000164231717102,8.19747271784,0.832135641878
实物形式,0.000164231717102,5.4516236153,1.54241954632
A级,0.000162253021715,5.3455086483,0.443295202536
存款,0.000160274326328,5.5754693846,3.40191313596
更新,0.000159284978635,5.00815876908,3.41941122468
根据,0.000158295630942,7.45335893992,3.72882770833
·斯密,0.000158295630942,7.20046298356,0.281811740837
证券,0.000157306283248,6.0964266217,1.81261791907
状态,0.000157306283248,7.32544040999,3.14997996058
联系,0.000157306283248,6.71584738603,3.11390522671
上涨,0.000156316935555,5.14246165232,3.14963462719
工厂主,0.000156316935555,5.34405339925,3.72926645439
证明,0.000154338240168,5.65521844005,3.64133198282
清楚,0.000154338240168,8.43820257309,1.91296405239
许多,0.000154338240168,5.92073108533,3.41545612966
庸俗,0.000153348892475,8.73199495314,0.40642442283
土地所有权,0.000153348892475,5.76640340528,3.31234351698
亚·,0.000152359544781,6.75089429273,0.255354037617
水平,0.000150380849395,6.32694235905,2.35669821437
进一步,0.000150380849395,6.23652485174,3.09997500024
流通手段,0.000150380849395,5.11422426052,3.0319451453
困难,0.000149391501701,8.25124970859,2.93161601143
A级土地,0.000149391501701,5.02988107371,3.17565003267
报酬,0.000148402154008,7.40245369739,2.27891204969
准备金,0.000148402154008,6.11160798187,2.48009634008
无论,0.000146423458621,5.20961694246,2.64268633822
农场主,0.000146423458621,6.18048307273,0.232930270112
租地农场,0.000145434110928,6.17165427413,0.234232322123
亚·斯密,0.000145434110928,7.90959630082,3.34121870423
范围,0.000144444763234,8.28778075216,2.39174747298
花费,0.000144444763234,5.14788691826,2.92376320918
非常,0.000143455415541,6.31913573694,3.88072667527
建筑,0.000140487372461,8.10512349983,2.36799881592
庸俗经济学,0.000140487372461,7.26236448002,1.47430376487
相适应,0.000139498024767,5.64997999821,1.62981139004
租地农场主,0.000139498024767,6.17136679389,3.66966809671
损耗,0.000138508677074,6.73891486552,3.14612704474
消失,0.000138508677074,5.48874661658,3.19042002845
几乎,0.000137519329381,7.41135856594,3.44033605203
呢?,0.000136529981687,7.67572539884,3.35626189847
至少,0.000135540633994,5.11214750494,3.32400144687
形态变化,0.000135540633994,5.51618566652,2.15162383882
好象,0.0001345512863,5.27509580311,3.20850553413
贸易,0.000133561938607,7.69222761945,3.1323262168
铁路,0.000133561938607,8.06128436424,3.39344929966
制造,0.000132572590914,5.38085793239,2.85010987948
垄断,0.000132572590914,6.91347718606,2.74860229726
├─,0.00013158324322,5.29492669076,0.0780397770904
─┤,0.00013158324322,5.29492669076,0.107827959611
损失,0.000130593895527,6.79053136106,2.54772468258
公司,0.000130593895527,7.5935041209,3.30419073636
历史,0.000130593895527,8.50476333961,2.17662722209
纯粹,0.000130593895527,7.76943599333,2.43366461473
投入流通,0.000130593895527,5.1459884751,2.29178786065
├──,0.000129604547833,5.27977488574,0.251059127039
基金,0.00012861520014,5.13525839906,2.26032109196
──┤,0.00012861520014,5.27211201299,0.252566256048
》18,0.00012861520014,5.53629424257,1.74971305514
世界,0.000127625852447,7.25922054424,2.59628256568
例子,0.000127625852447,5.84238343598,1.21088855924
高利贷,0.000127625852447,6.53048493381,2.75143116092
报告,0.000126636504753,7.71385229645,2.14926175603
分割,0.000126636504753,5.17447406927,2.39862419861
等价物,0.00012564715706,6.03745689742,1.95923664079
普遍,0.000123668461673,8.08547577853,3.4483517623
观点,0.000123668461673,5.97244433427,1.02875582637
每英亩,0.000123668461673,6.09333535378,2.28772391776
维持,0.00012267911398,6.98596677541,3.44223030774
源泉,0.00012267911398,8.37214035629,2.13840746229
节约,0.000121689766286,6.44192761007,2.4234975566
支付手段,0.000121689766286,5.69711691743,2.53568141603
连续,0.000120700418593,7.40948772404,2.09966451011
汇兑,0.0001197110709,6.79958037022,0.574761834933
矛盾,0.000118721723206,8.99763963814,2.16254292357
便宜,0.000118721723206,7.6418649513,2.99071782179
农民,0.000117732375513,6.1016693919,2.92953368729
起调节,0.000117732375513,5.5811134835,0.250745722174
857,0.000117732375513,5.42454519019,0.0969860950331
调节作用,0.000117732375513,5.2432390746,0.26239525462
发生变化,0.000116743027819,5.32141509844,3.30786312549
───┤,0.000115753680126,5.1895661751,0.135567802506
某些,0.000114764332433,5.24246448122,3.07923774255
847,0.000114764332433,5.00861703299,0.13651158873
媒介,0.000113774984739,8.47436187308,1.67536140803
错误,0.000112785637046,8.45599005842,2.31057101037
满足,0.000112785637046,7.57644799568,3.32156168681
暂时,0.000112785637046,5.13990900447,3.34209051362
采取,0.000111796289353,6.00280782484,3.38697042784
李嘉,0.000111796289353,9.04709651344,0.0889440425461
分析,0.000111796289353,5.15188087842,3.05791117423
起调节作用,0.000111796289353,5.2432390746,0.340566240509
奴隶,0.000110806941659,8.86531281636,2.99898787091
逐渐,0.000110806941659,8.76526510624,3.37520652032
│　　├─,0.000110806941659,5.29492669076,0.0895780266675
缩短,0.000109817593966,7.13460582636,3.14552326632
肥力,0.000109817593966,5.86270351765,2.53985641486
李嘉图,0.000109817593966,8.04317128637,3.57203257322
磅纱,0.000108828246272,7.18998716401,0.89129924421
办法,0.000108828246272,6.44835883083,1.3224213028
观念,0.000107838898579,7.51272182191,2.35355273936
贵金属,0.000107838898579,7.44609746966,3.1752863726
游离,0.000106849550886,7.71789877865,1.79521123017
纺纱,0.000106849550886,7.00911909584,1.85684874221
比如说,0.000106849550886,5.2655417032,3.5062607674
改良,0.000105860203192,7.82939601518,2.86383182663
代替,0.000105860203192,6.39210616139,3.57298803475
越来越,0.000105860203192,7.534650867,3.62688245694
保持不变,0.000105860203192,5.53793696135,3.22258280991
正好,0.000104870855499,5.03869438102,2.04077464152
信用制度,0.000104870855499,6.71879453244,3.05065623891
正确,0.000103881507805,5.58304269683,1.44306811392
雇佣工人,0.000103881507805,5.35109959156,3.17000966603
反复,0.000102892160112,6.11200173954,3.13852095694
统治,0.000102892160112,7.78367853462,2.18171012904
汇兑率,0.000101902812419,5.77719911259,2.85284667335
从流通中,0.000100913464725,5.14520872991,1.26617480972
扣除,9.99241170319e-05,7.42942237325,2.70911686413
政治,9.99241170319e-05,7.96630861206,1.53371782576
平衡,9.99241170319e-05,6.31254857009,2.91447746874
辅助,9.99241170319e-05,8.54911616314,0.230372421712
所必需,9.99241170319e-05,5.1577089984,0.110993138987
运输,9.89347693385e-05,6.10458774623,2.57811163915
吗?,9.89347693385e-05,7.88799802084,3.31406747936
巨大,9.79454216451e-05,5.57268464317,1.89513548454
撇开不说,9.59667262584e-05,5.50171115897,3.33953810969
技术,9.4977378565e-05,8.9659232234,2.77715731382
应该,9.4977378565e-05,6.214671295,3.70479177903
状况,9.4977378565e-05,5.45912322464,2.46188626532
及其,9.4977378565e-05,5.07930494846,3.18187061371
辅助材料,9.4977378565e-05,6.11870781195,1.98600168567
无酬,9.39880308716e-05,5.86489384897,0.917707385032
所谓,9.39880308716e-05,5.36043091899,2.54642496428
利润和地租,9.39880308716e-05,5.37175364505,1.67849868759
世纪,9.29986831782e-05,7.70845091557,2.19219263408
Pm,9.29986831782e-05,5.49062012653,1.71417640431
偶然,9.20093354848e-05,6.01603303086,1.86923618968
很清楚,9.20093354848e-05,6.93393867263,3.12760249819
卖掉,9.10199877914e-05,5.78305941938,3.27959444947
贷放,9.10199877914e-05,6.03468820433,2.77343561719
离出来,9.10199877914e-05,5.15564164563,0.646090505061
考虑,9.00306400981e-05,7.34193715244,2.47761523264
奢侈,8.90412924047e-05,9.2508219789,0.484798800601
企业主收入,8.90412924047e-05,6.1964277927,3.2140401282
结束,8.80519447113e-05,6.38873575715,2.51479248994
合在一起,8.80519447113e-05,6.19734175774,1.10002027152
消费掉,8.70625970179e-05,5.32773713013,2.5685094427
保证,8.60732493245e-05,5.5417157793,3.11634042941
收益,8.60732493245e-05,5.66960097677,2.66734937215
股票,8.50839016311e-05,6.40801126607,2.99359280596
最初,8.50839016311e-05,6.12017217078,3.47780560571
始终,8.40945539378e-05,6.53105976576,2.38912655781
停滞,8.40945539378e-05,8.32592264163,3.27198293572
建立,8.40945539378e-05,5.75714647823,1.57031531558
│镑)│,8.40945539378e-05,5.32266289473,0.918440197298
便士,8.31052062444e-05,7.08039559472,2.30961266152
明显,8.31052062444e-05,5.78503701922,2.23670334923
速度,8.31052062444e-05,5.7651162685,1.99314625641
流通领域,8.31052062444e-05,5.27266733427,1.94501333747
仍旧,8.2115858551e-05,6.86215272271,1.71740120845
似乎,8.2115858551e-05,7.72366141194,3.35498554738
往往,8.2115858551e-05,7.17039208031,3.33388866834
含着,8.11265108576e-05,5.36469165338,0.114665282203
麻布,8.11265108576e-05,7.5742691298,2.90435481967
句话,8.01371631642e-05,8.07282466098,0.955663393284
抵销,8.01371631642e-05,8.2022470706,2.30085899488
充当,8.01371631642e-05,5.44076792415,3.24535938632
坏土地,8.01371631642e-05,5.01761098112,0.719917405027
委员,7.91478154708e-05,8.31541566888,0.267829961402
每天,7.91478154708e-05,5.14958160468,3.33953522498
美国,7.91478154708e-05,5.79135406927,3.31975090782
论述,7.91478154708e-05,5.33965098468,2.73533374523
纺织,7.91478154708e-05,7.19817863038,1.139414163
包含着,7.91478154708e-05,5.40719657966,3.69846348763
特征,7.81584677774e-05,6.02619695914,1.40875133333
毫无,7.81584677774e-05,6.34621301621,2.24217815857
反过来,7.81584677774e-05,5.18562247784,3.08153728983
棉纱,7.71691200841e-05,6.10755160552,3.29044019075
法律,7.71691200841e-05,5.24623019485,2.49128850079
vm),7.71691200841e-05,5.15591403638,0.735372267781
概念,7.61797723907e-05,8.13026025758,2.41300887029
范畴,7.61797723907e-05,8.41011960435,2.16586851708
闲置,7.61797723907e-05,8.14875484022,1.82730969109
序列,7.51904246973e-05,7.79902006398,2.37591933606
承担,7.51904246973e-05,7.89376543157,1.24495780952
最终,7.51904246973e-05,5.48937558232,3.34995113633
续进行,7.51904246973e-05,5.22897115208,0.688675456111
委员会,7.51904246973e-05,5.25573551809,2.65518045917
容易,7.42010770039e-05,7.04170261391,3.02403677142
最坏,7.42010770039e-05,5.63822000839,0.95734747791
工人阶级,7.42010770039e-05,5.07694202279,2.86523525245
流通中取,7.42010770039e-05,5.69961907442,0.141440924152
归结,7.32117293105e-05,5.70914946288,0.285218242617
最低限,7.32117293105e-05,6.77177034842,0.850365041637
其他条件,7.32117293105e-05,5.2054340773,0.928125136222
参加,7.22223816171e-05,5.19624622521,3.20905189292
从流通中取,7.22223816171e-05,6.02181773151,0.171411443759
各级土地,7.12330339237e-05,5.02988107371,2.35690020341
流通中取出,7.12330339237e-05,5.48040843189,0.14618463369
贝尔,7.02436862304e-05,7.24140916062,0.617461633707
迅速,7.02436862304e-05,8.42773870179,2.61693407657
补充,7.02436862304e-05,5.9471951071,2.93102086067
偏离,7.02436862304e-05,7.59471324471,2.16037845244
延长,6.9254338537e-05,6.96044811053,2.85038322255
弗·,6.9254338537e-05,7.25102462737,0.372278491432
当事人,6.9254338537e-05,5.35109959156,1.8377394854
趋势,6.82649908436e-05,8.77878238017,1.46306196054
曾经,6.82649908436e-05,5.05545696123,3.499836771
政治经济,6.82649908436e-05,6.89698689155,0.0757510850034
较好土地,6.82649908436e-05,5.02988107371,2.75872744697
无酬劳动,6.82649908436e-05,5.08796543003,2.46180042826
结合在一起,6.82649908436e-05,6.43657549109,2.35336822513
手稿,6.72756431502e-05,6.15749398635,2.66956890673
持续,6.72756431502e-05,5.84619641424,2.28159343573
见解,6.72756431502e-05,5.89679700959,1.13918644215
斯顿,6.72756431502e-05,6.56882328434,0.504917329604
政治经济学,6.72756431502e-05,7.2477656806,2.72716561742
尔斯,6.62862954568e-05,5.3787032891,0.412765118188
股份,6.62862954568e-05,7.55306142884,1.88451910575
·恩,6.62862954568e-05,7.23965728047,0.134222964102
注意,6.62862954568e-05,6.98455669349,3.08791522581
经纪人,6.62862954568e-05,5.33628450578,2.51571366943
百分比,6.62862954568e-05,6.0595501681,1.89331904736
奥维,6.52969477634e-05,8.03274456839,0.26828360147
铸币,6.52969477634e-05,5.31376529676,2.79826616642
第一卷,6.52969477634e-05,5.48547113134,1.96115486551
怎么,6.430760007e-05,5.84734486475,2.10563668212
寿命,6.430760007e-05,8.78279488964,2.30618928572
弗·恩,6.430760007e-05,9.24125252788,0.079487003203
c20v,6.430760007e-05,6.77137186266,0.079487003203
视察,6.33182523767e-05,6.9415414589,0.219045582177
名义,6.33182523767e-05,5.70007140059,1.68770250063
Ivm),6.33182523767e-05,5.31380697191,2.80889092213
弗·恩·,6.33182523767e-05,7.53031998106,1.0329484839
债务,6.23289046833e-05,6.8347657087,2.47197076382
债权,6.23289046833e-05,6.14710802042,2.52451553191
科学,6.23289046833e-05,7.02347257174,2.7934969533
繁荣,6.23289046833e-05,9.14100711289,2.31399047242
┌──,6.23289046833e-05,5.29492669076,0.6829081047
──┐,6.23289046833e-05,5.29492669076,0.0815104109503
第1卷,6.23289046833e-05,5.49867035041,0.140760122015
直接生产者,6.23289046833e-05,5.35328061751,3.11927217255
维尔,6.13395569899e-05,6.37852512332,0.0825649380359
位置,6.13395569899e-05,7.0400857641,2.57916978612
剥削程度,6.13395569899e-05,6.60454913749,1.21190918911
已经看到,6.13395569899e-05,5.01804374537,1.80069597119
───┐,6.13395569899e-05,5.27892634941,0.142505867393
缩小,6.03502092965e-05,5.49340688266,3.06275770653
煤炭,6.03502092965e-05,9.12573964076,3.2345606608
忘记,6.03502092965e-05,8.65424680797,2.34993384064
显著,6.03502092965e-05,7.13833495354,2.31290675861
城市,6.03502092965e-05,6.84478776164,2.79374192192
蒸汽,6.03502092965e-05,9.42793285101,1.88843467947
第二卷,6.03502092965e-05,5.52992289391,2.34287767881
视察员,6.03502092965e-05,8.46009079352,0.332940712262
两个场合,6.03502092965e-05,5.52970619191,0.890181389043
年10月,6.03502092965e-05,5.69993931164,2.13083531624
第1卷第,6.03502092965e-05,5.49766203169,1.91893741787
已经指出,6.03502092965e-05,5.23458868672,2.55449837828
奥维尔斯,6.03502092965e-05,7.27656926432,0.0836497046106
洛贝尔图斯,6.03502092965e-05,7.27656926432,2.9459065128
发挥,5.93608616031e-05,5.76441773202,1.35445613037
棉纺,5.93608616031e-05,6.38314163221,0.746206120892
公众,5.93608616031e-05,7.30148364685,2.64566781739
二十,5.93608616031e-05,5.08151946572,2.44363164826
得到补偿,5.93608616031e-05,5.00300396769,3.11082153187
之间的差,5.93608616031e-05,5.28371000716,0.500402423538
游离出来,5.93608616031e-05,5.1816719581,2.89006277399
奥维尔斯顿,5.93608616031e-05,8.88243701945,2.8540934651
块土地,5.83715139097e-05,5.02988107371,1.36599888637
)│镑),5.83715139097e-05,5.14380543885,0.364214657302
工厂视察,5.83715139097e-05,5.54931652529,0.171538761421
吸收,5.73821662163e-05,6.4338060786,2.90873859013
日益,5.73821662163e-05,6.12276095869,2.55019292262
苏格兰,5.73821662163e-05,7.98557834918,2.91647798986
建筑物,5.73821662163e-05,5.52899438076,3.17153504724
互相交,5.73821662163e-05,5.16986475281,1.22602500905
80c2,5.73821662163e-05,5.20878836038,0.0870995231918
地租总额,5.73821662163e-05,5.02988107371,2.93201870848
或多或少,5.73821662163e-05,5.91820056192,2.4786965747
束缚,5.6392818523e-05,8.79578208516,2.45960111015
域内,5.6392818523e-05,5.3557286351,0.0883197822
p=,5.6392818523e-05,5.33218770668,1.54354173677
荒谬,5.6392818523e-05,9.20624763476,1.01545882081
论》,5.6392818523e-05,5.08910529109,1.5839422596
长短,5.6392818523e-05,5.70164843923,1.1910715561
排除,5.6392818523e-05,6.47598556772,2.9496280441
介作用,5.6392818523e-05,5.2432390746,0.152005310836
工厂视察员,5.6392818523e-05,5.54931652529,0.673130408737
感到,5.54034708296e-05,5.19920554915,3.30696528825
与此相,5.54034708296e-05,5.43184033966,1.61263093159
领域内,5.54034708296e-05,5.35707725297,1.69399846323
阐述,5.44141231362e-05,7.21567079753,2.6483861492
今天,5.44141231362e-05,7.47336890532,2.99277373942
承担者,5.44141231362e-05,5.43004051833,1.14228390962
谷物地租,5.44141231362e-05,5.05288044316,2.51545616984
中介作用,5.44141231362e-05,5.2432390746,0.433365815433
购买手段,5.44141231362e-05,5.07755152391,1.86398885239
接受,5.34247754428e-05,5.13707987673,3.40353601506
保留,5.34247754428e-05,6.13907189522,2.24940439731
小麦,5.34247754428e-05,6.54926667427,3.00536724412
顾客,5.34247754428e-05,9.07646859176,2.65469707161
究竟,5.34247754428e-05,7.30928755894,1.86172365055
大多数,5.34247754428e-05,5.6958010248,2.90533334815
付给工人,5.34247754428e-05,5.17442469965,2.32799898338
房屋,5.24354277494e-05,8.95694541645,3.15527624554
学派,5.24354277494e-05,6.80183959473,1.4347555646
丝毫,5.24354277494e-05,8.32196283187,1.29253050574
修理,5.24354277494e-05,6.32742340674,2.73911911151
纺织业,5.24354277494e-05,5.35584157322,1.41662698419
B级土,5.24354277494e-05,5.7204568479,0.0935999632458
对他来说,5.24354277494e-05,5.53217036645,3.19200827657
率的下降,5.24354277494e-05,5.53650048261,0.767727990109
解释,5.1446080056e-05,7.38392484805,3.16839988106
彼此,5.1446080056e-05,5.76558280897,3.19583280017
承认,5.1446080056e-05,6.73204899925,3.1193821653
